"date","city","resp"
"1999-01-31","Los Angeles",12.7142857142857
"1999-02-07","Los Angeles",12.4285714285714
"1999-02-14","Los Angeles",11.2857142857143
"1999-02-21","Los Angeles",12.8571428571429
"1999-02-28","Los Angeles",11.2857142857143
"1999-03-07","Los Angeles",14.1428571428571
"1999-03-14","Los Angeles",14
"1999-03-21","Los Angeles",11.4285714285714
"1999-03-28","Los Angeles",10.7142857142857
"1999-04-04","Los Angeles",11.4285714285714
"1999-04-11","Los Angeles",11.2857142857143
"1999-04-18","Los Angeles",12
"1999-04-25","Los Angeles",11.5714285714286
"1999-05-02","Los Angeles",10.1428571428571
"1999-05-09","Los Angeles",10.7142857142857
"1999-05-16","Los Angeles",10.5714285714286
"1999-05-23","Los Angeles",9.71428571428571
"1999-05-30","Los Angeles",8.85714285714286
"1999-06-06","Los Angeles",10.5714285714286
"1999-06-13","Los Angeles",9.57142857142857
"1999-06-20","Los Angeles",9.71428571428571
"1999-06-27","Los Angeles",8.14285714285714
"1999-07-04","Los Angeles",6
"1999-07-11","Los Angeles",8.14285714285714
"1999-07-18","Los Angeles",7.71428571428571
"1999-07-25","Los Angeles",7.42857142857143
"1999-08-01","Los Angeles",8
"1999-08-08","Los Angeles",7.85714285714286
"1999-08-15","Los Angeles",8.71428571428571
"1999-08-22","Los Angeles",8.14285714285714
"1999-08-29","Los Angeles",6.42857142857143
"1999-09-05","Los Angeles",7
"1999-09-12","Los Angeles",8.71428571428571
"1999-09-19","Los Angeles",8.85714285714286
"1999-09-26","Los Angeles",7.57142857142857
"1999-10-03","Los Angeles",10.2857142857143
"1999-10-10","Los Angeles",9.28571428571429
"1999-10-17","Los Angeles",9.28571428571429
"1999-10-24","Los Angeles",13.4285714285714
"1999-10-31","Los Angeles",12.2857142857143
"1999-11-07","Los Angeles",11.5714285714286
"1999-11-14","Los Angeles",10.4285714285714
"1999-11-21","Los Angeles",9.42857142857143
"1999-11-28","Los Angeles",13.8571428571429
"1999-12-05","Los Angeles",15.1428571428571
"1999-12-12","Los Angeles",20.8571428571429
"1999-12-19","Los Angeles",24.2857142857143
"1999-12-26","Los Angeles",34.7142857142857
"2000-01-02","Los Angeles",33.1428571428571
"2000-01-09","Los Angeles",31.2857142857143
"2000-01-16","Los Angeles",28.2857142857143
"2000-01-23","Los Angeles",23.1428571428571
"2000-01-30","Los Angeles",20.7142857142857
"2000-02-06","Los Angeles",15.4285714285714
"2000-02-13","Los Angeles",15.4285714285714
"2000-02-20","Los Angeles",13.7142857142857
"2000-02-27","Los Angeles",16.2857142857143
"2000-03-05","Los Angeles",16.2857142857143
"2000-03-12","Los Angeles",16.7142857142857
"2000-03-19","Los Angeles",14.7142857142857
"2000-03-26","Los Angeles",15.8571428571429
"2000-04-02","Los Angeles",15.2857142857143
"2000-04-09","Los Angeles",12.5714285714286
"2000-04-16","Los Angeles",11.8571428571429
"2000-04-23","Los Angeles",13.5714285714286
"2000-04-30","Los Angeles",12
"2000-05-07","Los Angeles",11.8571428571429
"2000-05-14","Los Angeles",9.85714285714286
"2000-05-21","Los Angeles",13.7142857142857
"2000-05-28","Los Angeles",13
"2000-06-04","Los Angeles",10.4285714285714
"2000-06-11","Los Angeles",11.4285714285714
"2000-06-18","Los Angeles",11
"2000-06-25","Los Angeles",12.2857142857143
"2000-07-02","Los Angeles",12.7142857142857
"2000-07-09","Los Angeles",10.4285714285714
"2000-07-16","Los Angeles",10.4285714285714
"2000-07-23","Los Angeles",13.2857142857143
"2000-07-30","Los Angeles",11.4285714285714
"2000-08-06","Los Angeles",11.7142857142857
"2000-08-13","Los Angeles",11.1428571428571
"2000-08-20","Los Angeles",9.57142857142857
"2000-08-27","Los Angeles",12.4285714285714
"2000-09-03","Los Angeles",10.5714285714286
"2000-09-10","Los Angeles",11.2857142857143
"2000-09-17","Los Angeles",12
"2000-09-24","Los Angeles",10.8571428571429
"2000-10-01","Los Angeles",10.8571428571429
"2000-10-08","Los Angeles",12.2857142857143
"2000-10-15","Los Angeles",12.4285714285714
"2000-10-22","Los Angeles",11.8571428571429
"2000-10-29","Los Angeles",13.2857142857143
"2000-11-05","Los Angeles",13.4285714285714
"2000-11-12","Los Angeles",13.1428571428571
"2000-11-19","Los Angeles",11.2857142857143
"2000-11-26","Los Angeles",13.7142857142857
"2000-12-03","Los Angeles",14.7142857142857
"2000-12-10","Los Angeles",13.8571428571429
"2000-12-17","Los Angeles",12.4285714285714
"2000-12-24","Los Angeles",17.1428571428571
"2000-12-31","Los Angeles",18.7142857142857
"1987-01-04","New York",15.5
"1987-01-11","New York",20.7142857142857
"1987-01-18","New York",17.7142857142857
"1987-01-25","New York",19.5714285714286
"1987-02-01","New York",15.8571428571429
"1987-02-08","New York",17.2857142857143
"1987-02-15","New York",16.2857142857143
"1987-02-22","New York",18.1428571428571
"1987-03-01","New York",16.7142857142857
"1987-03-08","New York",15.5714285714286
"1987-03-15","New York",15
"1987-03-22","New York",16.1428571428571
"1987-03-29","New York",14.5714285714286
"1987-04-05","New York",13.8571428571429
"1987-04-12","New York",15.1428571428571
"1987-04-19","New York",11.2857142857143
"1987-04-26","New York",13.8571428571429
"1987-05-03","New York",16.2857142857143
"1987-05-10","New York",13.5714285714286
"1987-05-17","New York",13.7142857142857
"1987-05-24","New York",14.2857142857143
"1987-05-31","New York",15.2857142857143
"1987-06-07","New York",14.4285714285714
"1987-06-14","New York",11.8571428571429
"1987-06-21","New York",14.5714285714286
"1987-06-28","New York",11.8571428571429
"1987-07-05","New York",13.8571428571429
"1987-07-12","New York",13.7142857142857
"1987-07-19","New York",14.4285714285714
"1987-07-26","New York",12
"1987-08-02","New York",12
"1987-08-09","New York",14.4285714285714
"1987-08-16","New York",11.8571428571429
"1987-08-23","New York",12.2857142857143
"1987-08-30","New York",12.4285714285714
"1987-09-06","New York",13.4285714285714
"1987-09-13","New York",13.2857142857143
"1987-09-20","New York",14.1428571428571
"1987-09-27","New York",14.1428571428571
"1987-10-04","New York",14
"1987-10-11","New York",13.7142857142857
"1987-10-18","New York",15.7142857142857
"1987-10-25","New York",18.1428571428571
"1987-11-01","New York",15.4285714285714
"1987-11-08","New York",14.8571428571429
"1987-11-15","New York",14.1428571428571
"1987-11-22","New York",16.4285714285714
"1987-11-29","New York",14
"1987-12-06","New York",15
"1987-12-13","New York",13.7142857142857
"1987-12-20","New York",16.7142857142857
"1987-12-27","New York",15.5714285714286
"1988-01-03","New York",15.2857142857143
"1988-01-10","New York",17.7142857142857
"1988-01-17","New York",18
"1988-01-24","New York",16.4285714285714
"1988-01-31","New York",17.2857142857143
"1988-02-07","New York",18
"1988-02-14","New York",18.7142857142857
"1988-02-21","New York",21.4285714285714
"1988-02-28","New York",18.8571428571429
"1988-03-06","New York",20
"1988-03-13","New York",22.8571428571429
"1988-03-20","New York",19.5714285714286
"1988-03-27","New York",18.8571428571429
"1988-04-03","New York",17
"1988-04-10","New York",19.7142857142857
"1988-04-17","New York",14.4285714285714
"1988-04-24","New York",15
"1988-05-01","New York",15.2857142857143
"1988-05-08","New York",12.2857142857143
"1988-05-15","New York",14
"1988-05-22","New York",13.4285714285714
"1988-05-29","New York",15.5714285714286
"1988-06-05","New York",13
"1988-06-12","New York",10.5714285714286
"1988-06-19","New York",15.7142857142857
"1988-06-26","New York",13.1428571428571
"1988-07-03","New York",11.2857142857143
"1988-07-10","New York",13.1428571428571
"1988-07-17","New York",13.2857142857143
"1988-07-24","New York",12.2857142857143
"1988-07-31","New York",14.1428571428571
"1988-08-07","New York",15.1428571428571
"1988-08-14","New York",15.1428571428571
"1988-08-21","New York",14.5714285714286
"1988-08-28","New York",14.4285714285714
"1988-09-04","New York",13.1428571428571
"1988-09-11","New York",12.8571428571429
"1988-09-18","New York",13.2857142857143
"1988-09-25","New York",14.5714285714286
"1988-10-02","New York",12.5714285714286
"1988-10-09","New York",15.2857142857143
"1988-10-16","New York",14.2857142857143
"1988-10-23","New York",18.2857142857143
"1988-10-30","New York",13.8571428571429
"1988-11-06","New York",16.4285714285714
"1988-11-13","New York",17.5714285714286
"1988-11-20","New York",15.5714285714286
"1988-11-27","New York",16.2857142857143
"1988-12-04","New York",14.1428571428571
"1988-12-11","New York",14.4285714285714
"1988-12-18","New York",17.5714285714286
"1988-12-25","New York",19.5714285714286
"1989-01-01","New York",17.7142857142857
"1989-01-08","New York",20
"1989-01-15","New York",20.5714285714286
"1989-01-22","New York",17.8571428571429
"1989-01-29","New York",14.4285714285714
"1989-02-05","New York",19.8571428571429
"1989-02-12","New York",20.5714285714286
"1989-02-19","New York",16.7142857142857
"1989-02-26","New York",20.7142857142857
"1989-03-05","New York",19.1428571428571
"1989-03-12","New York",17.7142857142857
"1989-03-19","New York",17.2857142857143
"1989-03-26","New York",20
"1989-04-02","New York",16.1428571428571
"1989-04-09","New York",16.2857142857143
"1989-04-16","New York",15.4285714285714
"1989-04-23","New York",16.2857142857143
"1989-04-30","New York",16
"1989-05-07","New York",14.5714285714286
"1989-05-14","New York",12.7142857142857
"1989-05-21","New York",14.8571428571429
"1989-05-28","New York",14.8571428571429
"1989-06-04","New York",14
"1989-06-11","New York",12.1428571428571
"1989-06-18","New York",13.5714285714286
"1989-06-25","New York",15.1428571428571
"1989-07-02","New York",14.5714285714286
"1989-07-09","New York",11.2857142857143
"1989-07-16","New York",16.7142857142857
"1989-07-23","New York",17.7142857142857
"1989-07-30","New York",13.2857142857143
"1989-08-06","New York",13
"1989-08-13","New York",14.5714285714286
"1989-08-20","New York",13.2857142857143
"1989-08-27","New York",11.2857142857143
"1989-09-03","New York",10
"1989-09-10","New York",16.2857142857143
"1989-09-17","New York",14.1428571428571
"1989-09-24","New York",12.1428571428571
"1989-10-01","New York",12.4285714285714
"1989-10-08","New York",9.71428571428571
"1989-10-15","New York",11.7142857142857
"1989-10-22","New York",14
"1989-10-29","New York",13.5714285714286
"1989-11-05","New York",15.2857142857143
"1989-11-12","New York",15.8571428571429
"1989-11-19","New York",16
"1989-11-26","New York",18
"1989-12-03","New York",17.8571428571429
"1989-12-10","New York",18
"1989-12-17","New York",16
"1989-12-24","New York",18
"1989-12-31","New York",22.4285714285714
"1990-01-07","New York",22.2857142857143
"1990-01-14","New York",23.4285714285714
"1990-01-21","New York",24.7142857142857
"1990-01-28","New York",27.7142857142857
"1990-02-04","New York",22.5714285714286
"1990-02-11","New York",24.2857142857143
"1990-02-18","New York",21.4285714285714
"1990-02-25","New York",19.7142857142857
"1990-03-04","New York",19.8571428571429
"1990-03-11","New York",18
"1990-03-18","New York",17.5714285714286
"1990-03-25","New York",16.7142857142857
"1990-04-01","New York",17.2857142857143
"1990-04-08","New York",15.5714285714286
"1990-04-15","New York",16.5714285714286
"1990-04-22","New York",16.4285714285714
"1990-04-29","New York",15.1428571428571
"1990-05-06","New York",15.5714285714286
"1990-05-13","New York",13.7142857142857
"1990-05-20","New York",16.5714285714286
"1990-05-27","New York",14.1428571428571
"1990-06-03","New York",15
"1990-06-10","New York",15.1428571428571
"1990-06-17","New York",11.5714285714286
"1990-06-24","New York",13.7142857142857
"1990-07-01","New York",15.1428571428571
"1990-07-08","New York",13
"1990-07-15","New York",12.8571428571429
"1990-07-22","New York",13.2857142857143
"1990-07-29","New York",14.2857142857143
"1990-08-05","New York",11.2857142857143
"1990-08-12","New York",14.4285714285714
"1990-08-19","New York",12.7142857142857
"1990-08-26","New York",12.1428571428571
"1990-09-02","New York",11
"1990-09-09","New York",13.5714285714286
"1990-09-16","New York",12.4285714285714
"1990-09-23","New York",13
"1990-09-30","New York",17
"1990-10-07","New York",13.7142857142857
"1990-10-14","New York",14.4285714285714
"1990-10-21","New York",14.1428571428571
"1990-10-28","New York",15.2857142857143
"1990-11-04","New York",10.4285714285714
"1990-11-11","New York",14.7142857142857
"1990-11-18","New York",13.5714285714286
"1990-11-25","New York",15.4285714285714
"1990-12-02","New York",15
"1990-12-09","New York",18.1428571428571
"1990-12-16","New York",17.4285714285714
"1990-12-23","New York",17.7142857142857
"1990-12-30","New York",20.7142857142857
"1991-01-06","New York",18.8571428571429
"1991-01-13","New York",20.1428571428571
"1991-01-20","New York",22.8571428571429
"1991-01-27","New York",17.2857142857143
"1991-02-03","New York",17.8571428571429
"1991-02-10","New York",17.7142857142857
"1991-02-17","New York",13
"1991-02-24","New York",14.8571428571429
"1991-03-03","New York",14.8571428571429
"1991-03-10","New York",16.5714285714286
"1991-03-17","New York",14.8571428571429
"1991-03-24","New York",13.8571428571429
"1991-03-31","New York",13.4285714285714
"1991-04-07","New York",13.8571428571429
"1991-04-14","New York",15.2857142857143
"1991-04-21","New York",13.7142857142857
"1991-04-28","New York",13.7142857142857
"1991-05-05","New York",15
"1991-05-12","New York",13.7142857142857
"1991-05-19","New York",13.1428571428571
"1991-05-26","New York",12
"1991-06-02","New York",14.8571428571429
"1991-06-09","New York",14.1428571428571
"1991-06-16","New York",12.4285714285714
"1991-06-23","New York",14.1428571428571
"1991-06-30","New York",12.4285714285714
"1991-07-07","New York",12.1428571428571
"1991-07-14","New York",12.1428571428571
"1991-07-21","New York",13.1428571428571
"1991-07-28","New York",12.2857142857143
"1991-08-04","New York",13.7142857142857
"1991-08-11","New York",12.1428571428571
"1991-08-18","New York",12.1428571428571
"1991-08-25","New York",15.8571428571429
"1991-09-01","New York",14.4285714285714
"1991-09-08","New York",13.2857142857143
"1991-09-15","New York",12.2857142857143
"1991-09-22","New York",13.1428571428571
"1991-09-29","New York",11.7142857142857
"1991-10-06","New York",11.8571428571429
"1991-10-13","New York",11.4285714285714
"1991-10-20","New York",12.1428571428571
"1991-10-27","New York",12.4285714285714
"1991-11-03","New York",13.1428571428571
"1991-11-10","New York",16.1428571428571
"1991-11-17","New York",15.1428571428571
"1991-11-24","New York",10.8571428571429
"1991-12-01","New York",16.1428571428571
"1991-12-08","New York",13.4285714285714
"1991-12-15","New York",13.2857142857143
"1991-12-22","New York",15.8571428571429
"1991-12-29","New York",19.7142857142857
"1992-01-05","New York",19.4285714285714
"1992-01-12","New York",17.4285714285714
"1992-01-19","New York",19.7142857142857
"1992-01-26","New York",20.1428571428571
"1992-02-02","New York",17.7142857142857
"1992-02-09","New York",16.4285714285714
"1992-02-16","New York",17.7142857142857
"1992-02-23","New York",14.2857142857143
"1992-03-01","New York",13.5714285714286
"1992-03-08","New York",13.5714285714286
"1992-03-15","New York",14
"1992-03-22","New York",14.4285714285714
"1992-03-29","New York",14.5714285714286
"1992-04-05","New York",14
"1992-04-12","New York",12.7142857142857
"1992-04-19","New York",10.1428571428571
"1992-04-26","New York",12.4285714285714
"1992-05-03","New York",13
"1992-05-10","New York",10.8571428571429
"1992-05-17","New York",10.8571428571429
"1992-05-24","New York",12.5714285714286
"1992-05-31","New York",11
"1992-06-07","New York",11.7142857142857
"1992-06-14","New York",13.4285714285714
"1992-06-21","New York",11.7142857142857
"1992-06-28","New York",9.71428571428571
"1992-07-05","New York",9
"1992-07-12","New York",10.4285714285714
"1992-07-19","New York",13.1428571428571
"1992-07-26","New York",8.85714285714286
"1992-08-02","New York",12.2857142857143
"1992-08-09","New York",11.5714285714286
"1992-08-16","New York",9.57142857142857
"1992-08-23","New York",9.71428571428571
"1992-08-30","New York",10.4285714285714
"1992-09-06","New York",9.71428571428571
"1992-09-13","New York",13
"1992-09-20","New York",10.5714285714286
"1992-09-27","New York",9.42857142857143
"1992-10-04","New York",10.5714285714286
"1992-10-11","New York",11.4285714285714
"1992-10-18","New York",10.4285714285714
"1992-10-25","New York",14
"1992-11-01","New York",12.8571428571429
"1992-11-08","New York",12.1428571428571
"1992-11-15","New York",12
"1992-11-22","New York",13.2857142857143
"1992-11-29","New York",11.8571428571429
"1992-12-06","New York",11.1428571428571
"1992-12-13","New York",11.5714285714286
"1992-12-20","New York",13.8571428571429
"1992-12-27","New York",10
"1993-01-03","New York",16.4285714285714
"1993-01-10","New York",15.8571428571429
"1993-01-17","New York",13.8571428571429
"1993-01-24","New York",14.5714285714286
"1993-01-31","New York",16
"1993-02-07","New York",19
"1993-02-14","New York",23.4285714285714
"1993-02-21","New York",25.7142857142857
"1993-02-28","New York",25.1428571428571
"1993-03-07","New York",23.4285714285714
"1993-03-14","New York",21.4285714285714
"1993-03-21","New York",21.8571428571429
"1993-03-28","New York",15.4285714285714
"1993-04-04","New York",12.7142857142857
"1993-04-11","New York",12.2857142857143
"1993-04-18","New York",12.8571428571429
"1993-04-25","New York",11.7142857142857
"1993-05-02","New York",12.5714285714286
"1993-05-09","New York",13.7142857142857
"1993-05-16","New York",10.7142857142857
"1993-05-23","New York",10.7142857142857
"1993-05-30","New York",12
"1993-06-06","New York",9.71428571428571
"1993-06-13","New York",11.4285714285714
"1993-06-20","New York",11.1428571428571
"1993-06-27","New York",12.5714285714286
"1993-07-04","New York",10
"1993-07-11","New York",13.2857142857143
"1993-07-18","New York",12.2857142857143
"1993-07-25","New York",12
"1993-08-01","New York",10.5714285714286
"1993-08-08","New York",9.42857142857143
"1993-08-15","New York",11.1428571428571
"1993-08-22","New York",10
"1993-08-29","New York",10.4285714285714
"1993-09-05","New York",8.57142857142857
"1993-09-12","New York",10.8571428571429
"1993-09-19","New York",12
"1993-09-26","New York",9.71428571428571
"1993-10-03","New York",11.8571428571429
"1993-10-10","New York",14.5714285714286
"1993-10-17","New York",13.7142857142857
"1993-10-24","New York",12.7142857142857
"1993-10-31","New York",14
"1993-11-07","New York",11.8571428571429
"1993-11-14","New York",12.2857142857143
"1993-11-21","New York",10.5714285714286
"1993-11-28","New York",12.2857142857143
"1993-12-05","New York",11.7142857142857
"1993-12-12","New York",14.7142857142857
"1993-12-19","New York",14
"1993-12-26","New York",14.4285714285714
"1994-01-02","New York",16.4285714285714
"1994-01-09","New York",15.5714285714286
"1994-01-16","New York",15.5714285714286
"1994-01-23","New York",15.7142857142857
"1994-01-30","New York",17
"1994-02-06","New York",16.1428571428571
"1994-02-13","New York",14
"1994-02-20","New York",15.7142857142857
"1994-02-27","New York",11.8571428571429
"1994-03-06","New York",13.4285714285714
"1994-03-13","New York",12.4285714285714
"1994-03-20","New York",13.7142857142857
"1994-03-27","New York",13.8571428571429
"1994-04-03","New York",12.5714285714286
"1994-04-10","New York",10.2857142857143
"1994-04-17","New York",11.8571428571429
"1994-04-24","New York",13.2857142857143
"1994-05-01","New York",13.5714285714286
"1994-05-08","New York",11.5714285714286
"1994-05-15","New York",14.7142857142857
"1994-05-22","New York",12.4285714285714
"1994-05-29","New York",11.5714285714286
"1994-06-05","New York",10
"1994-06-12","New York",12.7142857142857
"1994-06-19","New York",10
"1994-06-26","New York",11.1428571428571
"1994-07-03","New York",9.71428571428571
"1994-07-10","New York",10.8571428571429
"1994-07-17","New York",8.85714285714286
"1994-07-24","New York",9.85714285714286
"1994-07-31","New York",11
"1994-08-07","New York",9.42857142857143
"1994-08-14","New York",9.57142857142857
"1994-08-21","New York",9.85714285714286
"1994-08-28","New York",11.5714285714286
"1994-09-04","New York",13
"1994-09-11","New York",12.7142857142857
"1994-09-18","New York",14.4285714285714
"1994-09-25","New York",10.4285714285714
"1994-10-02","New York",9.71428571428571
"1994-10-09","New York",11.8571428571429
"1994-10-16","New York",11.7142857142857
"1994-10-23","New York",13.4285714285714
"1994-10-30","New York",14
"1994-11-06","New York",11.5714285714286
"1994-11-13","New York",12
"1994-11-20","New York",14
"1994-11-27","New York",8.85714285714286
"1994-12-04","New York",14.8571428571429
"1994-12-11","New York",14.5714285714286
"1994-12-18","New York",13.4285714285714
"1994-12-25","New York",17.2857142857143
"1995-01-01","New York",22
"1995-01-08","New York",22.1428571428571
"1995-01-15","New York",23.4285714285714
"1995-01-22","New York",18.2857142857143
"1995-01-29","New York",16.4285714285714
"1995-02-05","New York",18
"1995-02-12","New York",13.8571428571429
"1995-02-19","New York",16.1428571428571
"1995-02-26","New York",17.2857142857143
"1995-03-05","New York",14.1428571428571
"1995-03-12","New York",13.2857142857143
"1995-03-19","New York",13.8571428571429
"1995-03-26","New York",12.8571428571429
"1995-04-02","New York",13
"1995-04-09","New York",13.8571428571429
"1995-04-16","New York",13.4285714285714
"1995-04-23","New York",11
"1995-04-30","New York",10
"1995-05-07","New York",9.71428571428571
"1995-05-14","New York",9.42857142857143
"1995-05-21","New York",11.4285714285714
"1995-05-28","New York",10
"1995-06-04","New York",10.1428571428571
"1995-06-11","New York",12
"1995-06-18","New York",11
"1995-06-25","New York",11.4285714285714
"1995-07-02","New York",10.2857142857143
"1995-07-09","New York",9.14285714285714
"1995-07-16","New York",11.8571428571429
"1995-07-23","New York",11
"1995-07-30","New York",10.5714285714286
"1995-08-06","New York",10.1428571428571
"1995-08-13","New York",10.5714285714286
"1995-08-20","New York",12.5714285714286
"1995-08-27","New York",9.71428571428571
"1995-09-03","New York",9.14285714285714
"1995-09-10","New York",11.7142857142857
"1995-09-17","New York",10.4285714285714
"1995-09-24","New York",12.2857142857143
"1995-10-01","New York",12.4285714285714
"1995-10-08","New York",11.4285714285714
"1995-10-15","New York",12.8571428571429
"1995-10-22","New York",13.2857142857143
"1995-10-29","New York",13
"1995-11-05","New York",10.5714285714286
"1995-11-12","New York",14.5714285714286
"1995-11-19","New York",12.8571428571429
"1995-11-26","New York",13.2857142857143
"1995-12-03","New York",14
"1995-12-10","New York",13.5714285714286
"1995-12-17","New York",14.8571428571429
"1995-12-24","New York",16.1428571428571
"1995-12-31","New York",18
"1996-01-07","New York",20.2857142857143
"1996-01-14","New York",17.7142857142857
"1996-01-21","New York",15.8571428571429
"1996-01-28","New York",18.2857142857143
"1996-02-04","New York",14.1428571428571
"1996-02-11","New York",15.2857142857143
"1996-02-18","New York",12.7142857142857
"1996-02-25","New York",13.4285714285714
"1996-03-03","New York",12.8571428571429
"1996-03-10","New York",13
"1996-03-17","New York",14.1428571428571
"1996-03-24","New York",13.2857142857143
"1996-03-31","New York",13.5714285714286
"1996-04-07","New York",12.5714285714286
"1996-04-14","New York",14.5714285714286
"1996-04-21","New York",13.2857142857143
"1996-04-28","New York",12.2857142857143
"1996-05-05","New York",11
"1996-05-12","New York",13.2857142857143
"1996-05-19","New York",11.1428571428571
"1996-05-26","New York",10.5714285714286
"1996-06-02","New York",11.4285714285714
"1996-06-09","New York",11.8571428571429
"1996-06-16","New York",10.4285714285714
"1996-06-23","New York",10.1428571428571
"1996-06-30","New York",9.28571428571429
"1996-07-07","New York",9.85714285714286
"1996-07-14","New York",8.57142857142857
"1996-07-21","New York",11.5714285714286
"1996-07-28","New York",10.1428571428571
"1996-08-04","New York",9.28571428571429
"1996-08-11","New York",9.14285714285714
"1996-08-18","New York",7.42857142857143
"1996-08-25","New York",11.4285714285714
"1996-09-01","New York",11.2857142857143
"1996-09-08","New York",11.7142857142857
"1996-09-15","New York",12
"1996-09-22","New York",10.1428571428571
"1996-09-29","New York",11.2857142857143
"1996-10-06","New York",11.2857142857143
"1996-10-13","New York",11.2857142857143
"1996-10-20","New York",11.7142857142857
"1996-10-27","New York",13.7142857142857
"1996-11-03","New York",10
"1996-11-10","New York",12.1428571428571
"1996-11-17","New York",11.1428571428571
"1996-11-24","New York",15
"1996-12-01","New York",18.5714285714286
"1996-12-08","New York",21.2857142857143
"1996-12-15","New York",24
"1996-12-22","New York",20.8571428571429
"1996-12-29","New York",21.1428571428571
"1997-01-05","New York",24.4285714285714
"1997-01-12","New York",16.7142857142857
"1997-01-19","New York",16.8571428571429
"1997-01-26","New York",19.4285714285714
"1997-02-02","New York",14.4285714285714
"1997-02-09","New York",14.2857142857143
"1997-02-16","New York",15.8571428571429
"1997-02-23","New York",13
"1997-03-02","New York",15.7142857142857
"1997-03-09","New York",15.5714285714286
"1997-03-16","New York",14.8571428571429
"1997-03-23","New York",16
"1997-03-30","New York",11
"1997-04-06","New York",12.4285714285714
"1997-04-13","New York",11.2857142857143
"1997-04-20","New York",10.1428571428571
"1997-04-27","New York",12.5714285714286
"1997-05-04","New York",12.4285714285714
"1997-05-11","New York",11.5714285714286
"1997-05-18","New York",13.4285714285714
"1997-05-25","New York",11.2857142857143
"1997-06-01","New York",11.2857142857143
"1997-06-08","New York",8.85714285714286
"1997-06-15","New York",12
"1997-06-22","New York",12.2857142857143
"1997-06-29","New York",11.4285714285714
"1997-07-06","New York",10.8571428571429
"1997-07-13","New York",11.2857142857143
"1997-07-20","New York",11.1428571428571
"1997-07-27","New York",9.71428571428571
"1997-08-03","New York",10.7142857142857
"1997-08-10","New York",9
"1997-08-17","New York",10.1428571428571
"1997-08-24","New York",11.4285714285714
"1997-08-31","New York",8.71428571428571
"1997-09-07","New York",14
"1997-09-14","New York",12.7142857142857
"1997-09-21","New York",9.71428571428571
"1997-09-28","New York",10.1428571428571
"1997-10-05","New York",9
"1997-10-12","New York",11.2857142857143
"1997-10-19","New York",11
"1997-10-26","New York",14.8571428571429
"1997-11-02","New York",12.8571428571429
"1997-11-09","New York",11.1428571428571
"1997-11-16","New York",11.7142857142857
"1997-11-23","New York",11.4285714285714
"1997-11-30","New York",12.5714285714286
"1997-12-07","New York",13
"1997-12-14","New York",15.1428571428571
"1997-12-21","New York",17
"1997-12-28","New York",15.5714285714286
"1998-01-04","New York",18.5714285714286
"1998-01-11","New York",25.2857142857143
"1998-01-18","New York",16.4285714285714
"1998-01-25","New York",15.7142857142857
"1998-02-01","New York",18.8571428571429
"1998-02-08","New York",14.7142857142857
"1998-02-15","New York",17.1428571428571
"1998-02-22","New York",13.5714285714286
"1998-03-01","New York",17.5714285714286
"1998-03-08","New York",15
"1998-03-15","New York",14
"1998-03-22","New York",14
"1998-03-29","New York",11.8571428571429
"1998-04-05","New York",12.1428571428571
"1998-04-12","New York",12.4285714285714
"1998-04-19","New York",11.4285714285714
"1998-04-26","New York",12.2857142857143
"1998-05-03","New York",13.4285714285714
"1998-05-10","New York",8.71428571428571
"1998-05-17","New York",11.8571428571429
"1998-05-24","New York",10.1428571428571
"1998-05-31","New York",10.7142857142857
"1998-06-07","New York",13
"1998-06-14","New York",10
"1998-06-21","New York",10.1428571428571
"1998-06-28","New York",10.7142857142857
"1998-07-05","New York",9
"1998-07-12","New York",11.2857142857143
"1998-07-19","New York",12.7142857142857
"1998-07-26","New York",10.8571428571429
"1998-08-02","New York",12.7142857142857
"1998-08-09","New York",9.57142857142857
"1998-08-16","New York",10
"1998-08-23","New York",12.7142857142857
"1998-08-30","New York",13.4285714285714
"1998-09-06","New York",9.71428571428571
"1998-09-13","New York",12.4285714285714
"1998-09-20","New York",11.4285714285714
"1998-09-27","New York",11.8571428571429
"1998-10-04","New York",11.2857142857143
"1998-10-11","New York",12.4285714285714
"1998-10-18","New York",13.7142857142857
"1998-10-25","New York",13.2857142857143
"1998-11-01","New York",12
"1998-11-08","New York",13
"1998-11-15","New York",13.8571428571429
"1998-11-22","New York",13.8571428571429
"1998-11-29","New York",12
"1998-12-06","New York",14.5714285714286
"1998-12-13","New York",11.4285714285714
"1998-12-20","New York",18
"1998-12-27","New York",14.5714285714286
"1999-01-03","New York",18.8571428571429
"1999-01-10","New York",22.1428571428571
"1999-01-17","New York",25.7142857142857
"1999-01-24","New York",25.7142857142857
"1999-01-31","New York",25.2857142857143
"1999-02-07","New York",23.7142857142857
"1999-02-14","New York",21
"1999-02-21","New York",18.2857142857143
"1999-02-28","New York",16.5714285714286
"1999-03-07","New York",14.8571428571429
"1999-03-14","New York",14.5714285714286
"1999-03-21","New York",16.1428571428571
"1999-03-28","New York",12.4285714285714
"1999-04-04","New York",13.4285714285714
"1999-04-11","New York",14
"1999-04-18","New York",12.4285714285714
"1999-04-25","New York",10.4285714285714
"1999-05-02","New York",11.2857142857143
"1999-05-09","New York",12.4285714285714
"1999-05-16","New York",9.71428571428571
"1999-05-23","New York",11.7142857142857
"1999-05-30","New York",10.8571428571429
"1999-06-06","New York",12.5714285714286
