"dates","Los Angeles","New York","Chicago","Dallas/Fort Worth","Houston","Phoenix","Santa Ana/Anaheim","San Diego","Miami","Detroit","Seattle","San Bernardino","San Jose","Minneapolis","Riverside","Philadelphia","Atlanta","Oakland","Denver","Cleveland"
"1994-05-31",13.8064516129032,12.4516129032258,8.32258064516129,4.38709677419355,2.64516129032258,4.67741935483871,3.03225806451613,4.64516129032258,3.32258064516129,3.29032258064516,2.48387096774194,2.83870967741935,2.45161290322581,2.25806451612903,2.19354838709677,3.2258064516129,1.80645161290323,1.90322580645161,1.87096774193548,2.09677419354839
"1994-06-30",12.1,10.7666666666667,8.4,4.43333333333333,2.9,4.1,3.43333333333333,4.3,3.43333333333333,3.23333333333333,2.56666666666667,2.23333333333333,2.2,2.96666666666667,2.23333333333333,2.5,1.96666666666667,1.53333333333333,1.83333333333333,2.56666666666667
"1994-07-31",12.258064516129,10.2258064516129,6.90322580645161,3.80645161290323,2.83870967741935,3.32258064516129,2.54838709677419,3.54838709677419,2.83870967741935,2.74193548387097,2.67741935483871,2.32258064516129,1.70967741935484,2.41935483870968,2.12903225806452,2.06451612903226,1.51612903225806,1.80645161290323,1.45161290322581,2.09677419354839
"1994-08-31",12.7096774193548,10.258064516129,8,3.93548387096774,2.48387096774194,3.2258064516129,3.09677419354839,4.41935483870968,3.25806451612903,2.58064516129032,2.12903225806452,1.7741935483871,1.61290322580645,2.45161290322581,1.54838709677419,2.54838709677419,1.64516129032258,1.74193548387097,1.51612903225806,2.25806451612903
"1994-09-30",9.7,12.2,8.03333333333333,3.2,2.06666666666667,3.06666666666667,2.6,3.9,2.83333333333333,2.93333333333333,1.93333333333333,2.1,1.73333333333333,2.63333333333333,2,2.93333333333333,2.03333333333333,1.46666666666667,1.36666666666667,1.8
"1994-10-31",11.9677419354839,12.4838709677419,8.61290322580645,4.03225806451613,2.83870967741935,4.64516129032258,2.93548387096774,4.41935483870968,3,3.45161290322581,2.64516129032258,1.83870967741935,2.19354838709677,3,2.35483870967742,3,1.67741935483871,1.70967741935484,2,2.35483870967742
"1994-11-30",14.7333333333333,12.1666666666667,8.46666666666667,4.2,2.63333333333333,4.86666666666667,3.36666666666667,4.93333333333333,3.06666666666667,3.2,2.66666666666667,2.66666666666667,2.4,2.5,2.6,2.76666666666667,1.3,1.76666666666667,1.9,2.6
"1994-12-31",15.4193548387097,16.0967741935484,10.1290322580645,5.45161290322581,3.32258064516129,6.41935483870968,3.90322580645161,6.06451612903226,3.67741935483871,3,3.12903225806452,3.29032258064516,2.70967741935484,2.83870967741935,2.58064516129032,3,2.38709677419355,3.35483870967742,2.67741935483871,2.58064516129032
"1995-01-31",15.8387096774194,20.2258064516129,12.4516129032258,6.32258064516129,4.06451612903226,6.12903225806452,3.19354838709677,5.51612903225806,3.41935483870968,3.93548387096774,3.58064516129032,2.25806451612903,2.58064516129032,3.70967741935484,3.16129032258065,4.83870967741935,2.2258064516129,2.80645161290323,2.64516129032258,2.7741935483871
"1995-02-28",17.5,16.0714285714286,13.6071428571429,5.5,3.07142857142857,5.64285714285714,4.39285714285714,4.89285714285714,5.57142857142857,5,3.07142857142857,2.71428571428571,2.92857142857143,4.14285714285714,2.96428571428571,3.92857142857143,2.25,2.28571428571429,2.71428571428571,3.71428571428571
"1995-03-31",16.9354838709677,13.5806451612903,11.3548387096774,6.19354838709677,3.87096774193548,4.51612903225806,4.48387096774194,5.2258064516129,4.51612903225806,4.70967741935484,3.45161290322581,2.7741935483871,2.16129032258065,3.03225806451613,2.61290322580645,3.48387096774194,1.48387096774194,2.67741935483871,3.12903225806452,3.70967741935484
"1995-04-30",14.8333333333333,11.8666666666667,9.06666666666667,4.76666666666667,3.23333333333333,5.76666666666667,3.73333333333333,5.26666666666667,3.83333333333333,3.5,3.06666666666667,2.63333333333333,2.83333333333333,3.13333333333333,2.83333333333333,3.2,1.8,2.93333333333333,2.93333333333333,3.23333333333333
"1995-05-31",13.0322580645161,10.2258064516129,9.83870967741935,4.38709677419355,2.83870967741935,5.45161290322581,3.45161290322581,4.7741935483871,3.25806451612903,2.70967741935484,2.74193548387097,2.09677419354839,2.41935483870968,2.80645161290323,2.54838709677419,3.16129032258065,1.54838709677419,2.32258064516129,1.80645161290323,2.67741935483871
"1995-06-30",11.9666666666667,11.1666666666667,7.83333333333333,4,2.6,4.5,3.06666666666667,3.46666666666667,3.96666666666667,3.16666666666667,2.06666666666667,2.13333333333333,2,2.5,2.33333333333333,2.53333333333333,1.26666666666667,2,2,2.73333333333333
"1995-07-31",14,10.3548387096774,9.06451612903226,4.16129032258065,2.38709677419355,3.74193548387097,3.16129032258065,3.54838709677419,3.70967741935484,3.41935483870968,2.29032258064516,1.90322580645161,2.51612903225806,2.16129032258065,2.61290322580645,2.67741935483871,1.41935483870968,1.64516129032258,1.74193548387097,2.29032258064516
"1995-08-31",11.6774193548387,10.6451612903226,8.41935483870968,3.61290322580645,2.25806451612903,4.06451612903226,2.54838709677419,4.09677419354839,3.80645161290323,2.61290322580645,1.87096774193548,1.90322580645161,1.51612903225806,2.32258064516129,1.93548387096774,1.67741935483871,1.61290322580645,1.83870967741935,2.03225806451613,2.70967741935484
"1995-09-30",12.3666666666667,11.5666666666667,8.03333333333333,3.8,2.56666666666667,4.23333333333333,3.26666666666667,4,3.16666666666667,3,2.3,2.1,1.8,3.1,2.2,2.2,1.26666666666667,1.53333333333333,1.7,2.16666666666667
"1995-10-31",12.5161290322581,12.3225806451613,8.80645161290323,4.25806451612903,2.58064516129032,5.03225806451613,2.64516129032258,4.70967741935484,3.64516129032258,3.06451612903226,2.12903225806452,2.19354838709677,1.7741935483871,2.74193548387097,2.09677419354839,2.64516129032258,1.74193548387097,1.87096774193548,2.03225806451613,2.83870967741935
"1995-11-30",13.6666666666667,13.1666666666667,8.73333333333333,4.63333333333333,3.33333333333333,4.33333333333333,3.5,4.03333333333333,3.7,3.33333333333333,2.73333333333333,3,1.86666666666667,2.86666666666667,3.36666666666667,2.1,2.1,2.16666666666667,1.73333333333333,2.03333333333333
"1995-12-31",17.6451612903226,15.5161290322581,10.3225806451613,6.19354838709677,3.32258064516129,6.58064516129032,4.45161290322581,6.48387096774194,4.64516129032258,3.54838709677419,2.41935483870968,3.48387096774194,3.16129032258065,3.45161290322581,3.29032258064516,3.2258064516129,2.32258064516129,2.35483870967742,2.25806451612903,2.70967741935484
"1996-01-31",24,17.6774193548387,11.258064516129,8.03225806451613,4.93548387096774,8.67741935483871,6.38709677419355,10.0322580645161,4.96774193548387,3.67741935483871,2.87096774193548,4.19354838709677,3.58064516129032,3.29032258064516,4.35483870967742,3.2258064516129,2.48387096774194,3.87096774193548,2.64516129032258,3.03225806451613
"1996-02-29",17.5172413793103,13.7586206896552,8.58620689655172,5.51724137931035,3.3448275862069,6.58620689655172,4.48275862068965,7.58620689655172,4.06896551724138,4.13793103448276,3,3.20689655172414,2.79310344827586,3.03448275862069,2.75862068965517,4.06896551724138,2.82758620689655,2.75862068965517,2.31034482758621,3.24137931034483
"1996-03-31",14.3225806451613,13.3870967741935,10.1612903225806,6.06451612903226,3.48387096774194,6.06451612903226,4.32258064516129,5.96774193548387,3.83870967741935,3.87096774193548,2.25806451612903,2.45161290322581,2.74193548387097,3.03225806451613,3,3.09677419354839,2.03225806451613,2.2258064516129,2.19354838709677,3.29032258064516
"1996-04-30",16.3333333333333,13.0333333333333,10.3666666666667,5.26666666666667,3.33333333333333,4.86666666666667,3.66666666666667,4.96666666666667,4.43333333333333,3.9,2.43333333333333,2.56666666666667,3.23333333333333,3,2.63333333333333,2.46666666666667,2.03333333333333,2.53333333333333,2.2,3.1
"1996-05-31",13.0967741935484,11.5161290322581,8.96774193548387,4.58064516129032,2.87096774193548,4.61290322580645,3.61290322580645,4.74193548387097,3.70967741935484,3.2258064516129,3.67741935483871,2.93548387096774,2.58064516129032,3.19354838709677,2.32258064516129,2.35483870967742,1.58064516129032,2.16129032258065,2.2258064516129,2.35483870967742
"1996-06-30",12.1333333333333,10.5,7.8,4.26666666666667,2.66666666666667,3.83333333333333,3.13333333333333,4.53333333333333,3.46666666666667,3.13333333333333,2.36666666666667,1.86666666666667,2.23333333333333,2.46666666666667,2.36666666666667,2.7,2,2.23333333333333,1.73333333333333,2.23333333333333
"1996-07-31",12.5161290322581,10,7.19354838709677,4.03225806451613,2.12903225806452,3.35483870967742,2.87096774193548,4.96774193548387,3.80645161290323,2.61290322580645,3.12903225806452,2.12903225806452,2.41935483870968,1.90322580645161,2.06451612903226,2.61290322580645,1.48387096774194,1.87096774193548,1.7741935483871,2.06451612903226
"1996-08-31",12.0645161290323,9.80645161290323,6.58064516129032,3.87096774193548,2.2258064516129,3.61290322580645,2.64516129032258,3.96774193548387,3.54838709677419,2.41935483870968,2.16129032258065,1.70967741935484,2.32258064516129,2.09677419354839,2.2258064516129,2.61290322580645,1.58064516129032,1.90322580645161,2.09677419354839,1.83870967741935
"1996-09-30",11.8333333333333,11.3,7.86666666666667,3.46666666666667,2.6,3.93333333333333,3.63333333333333,4.36666666666667,4,3.43333333333333,2.03333333333333,2.13333333333333,1.63333333333333,2.63333333333333,2.23333333333333,2.43333333333333,1.53333333333333,1.76666666666667,1.93333333333333,2.23333333333333
"1996-10-31",12.741935483871,11.6129032258065,8.54838709677419,3.80645161290323,2.90322580645161,4,3.03225806451613,4.96774193548387,3.74193548387097,2.83870967741935,2.58064516129032,2.48387096774194,1.7741935483871,3,1.74193548387097,2.64516129032258,1.54838709677419,2.12903225806452,1.93548387096774,2.87096774193548
"1996-11-30",13.3666666666667,13.5666666666667,10.9,3.76666666666667,2.96666666666667,4.96666666666667,3.66666666666667,4.4,3.5,3.86666666666667,2.66666666666667,2.5,2.3,3.36666666666667,2.36666666666667,3,1.7,2.13333333333333,2.46666666666667,2.46666666666667
"1996-12-31",16.7096774193548,22.0645161290323,13.1612903225806,5.54838709677419,3.35483870967742,7.12903225806452,4.7741935483871,6.35483870967742,4.74193548387097,4.16129032258065,5.03225806451613,2.87096774193548,3.96774193548387,3.35483870967742,3.03225806451613,4.25806451612903,2.41935483870968,2.7741935483871,3.80645161290323,3.29032258064516
"1997-01-31",26.1290322580645,18.1612903225806,11.4193548387097,7.70967741935484,4.70967741935484,9.29032258064516,6.45161290322581,8.06451612903226,4.93548387096774,4.2258064516129,4.54838709677419,4.25806451612903,4.06451612903226,4.7741935483871,4.7741935483871,3.29032258064516,3.16129032258065,4.7741935483871,2.45161290322581,4.06451612903226
"1997-02-28",18.7857142857143,14.75,10.6428571428571,7.53571428571429,3.64285714285714,7.85714285714286,5.92857142857143,7.35714285714286,5.5,3.85714285714286,3.53571428571429,3.42857142857143,3.53571428571429,3.53571428571429,3.96428571428571,4.10714285714286,2.42857142857143,3.03571428571429,3.07142857142857,3.07142857142857
"1997-03-31",18.0645161290323,14.1290322580645,9.67741935483871,5.74193548387097,3.32258064516129,7.35483870967742,4.38709677419355,5.96774193548387,4.48387096774194,3.54838709677419,3.06451612903226,2.7741935483871,2.87096774193548,3.32258064516129,3.16129032258065,3.25806451612903,1.70967741935484,2.87096774193548,2.74193548387097,3.2258064516129
"1997-04-30",14.7333333333333,11.8,9.46666666666667,5.46666666666667,3.93333333333333,6.16666666666667,3.8,5.76666666666667,3.93333333333333,3.5,4.16666666666667,2.46666666666667,2.63333333333333,3.13333333333333,3.03333333333333,3.13333333333333,2.06666666666667,2.3,1.9,2.8
"1997-05-31",14.3870967741935,11.8064516129032,9.03225806451613,4.09677419354839,3.83870967741935,5.06451612903226,4.19354838709677,5.06451612903226,3.64516129032258,3.32258064516129,3.03225806451613,2.19354838709677,2.29032258064516,2.80645161290323,2.7741935483871,3.06451612903226,1.80645161290323,2.12903225806452,1.83870967741935,2.67741935483871
"1997-06-30",11.7666666666667,11.5333333333333,7.43333333333333,4.4,3.36666666666667,3.76666666666667,3.86666666666667,5.16666666666667,4.06666666666667,3.36666666666667,2.5,2.26666666666667,2.13333333333333,2.33333333333333,2.2,2.7,1.43333333333333,1.86666666666667,1.6,2.06666666666667
"1997-07-31",13.258064516129,10.4193548387097,7.67741935483871,4.06451612903226,2.41935483870968,3.61290322580645,3.83870967741935,4,3.7741935483871,3.32258064516129,2.45161290322581,2.41935483870968,2.19354838709677,1.96774193548387,2.38709677419355,2.48387096774194,1.32258064516129,2.19354838709677,2.06451612903226,2.93548387096774
"1997-08-31",12.7741935483871,10,6.87096774193548,4.09677419354839,2.74193548387097,3.74193548387097,3.25806451612903,4.58064516129032,4.09677419354839,3.06451612903226,2.87096774193548,2.35483870967742,1.87096774193548,2.19354838709677,2.19354838709677,2.45161290322581,1.29032258064516,2.03225806451613,1.58064516129032,1.93548387096774
"1997-09-30",12.7333333333333,11.6,7.3,3.96666666666667,2.4,3.5,3.86666666666667,4.83333333333333,3.13333333333333,2.73333333333333,2.06666666666667,2.53333333333333,1.63333333333333,2.7,2.16666666666667,2,1.16666666666667,1.53333333333333,1.73333333333333,2.2
"1997-10-31",13.0645161290323,11.741935483871,8.64516129032258,4.35483870967742,2.25806451612903,4.41935483870968,3.38709677419355,4.93548387096774,3.67741935483871,3.29032258064516,2.90322580645161,2.35483870967742,1.93548387096774,2.96774193548387,1.96774193548387,2.61290322580645,1.38709677419355,2.2258064516129,1.70967741935484,2.2258064516129
"1997-11-30",15.0333333333333,11.8333333333333,8.66666666666667,5.06666666666667,3.53333333333333,5.33333333333333,3.66666666666667,4.73333333333333,3.23333333333333,3.53333333333333,2.56666666666667,2.63333333333333,2.33333333333333,2.93333333333333,2.86666666666667,2.63333333333333,1.7,2.53333333333333,2.23333333333333,2.76666666666667
"1997-12-31",24.4193548387097,15.3548387096774,10.6129032258065,5.58064516129032,4.41935483870968,6.51612903225806,6.45161290322581,7.38709677419355,3.80645161290323,3.38709677419355,3.16129032258065,4.96774193548387,3.09677419354839,2.51612903225806,3.61290322580645,3.12903225806452,2.90322580645161,2.96774193548387,2.54838709677419,2.51612903225806
"1998-01-31",39.0967741935484,19.3548387096774,12.7741935483871,7.70967741935484,4.83870967741935,10.5483870967742,12.0967741935484,14.3870967741935,4.80645161290323,4.70967741935484,4.16129032258065,7.03225806451613,5.35483870967742,4.87096774193548,8.16129032258065,4.80645161290323,3.2258064516129,5.09677419354839,4.29032258064516,4.2258064516129
"1998-02-28",19.1428571428571,15.6428571428571,12.7857142857143,7.64285714285714,3.03571428571429,9,4.78571428571429,7.07142857142857,4.46428571428571,5.71428571428571,4.71428571428571,3.39285714285714,3.57142857142857,5.10714285714286,3.14285714285714,5.39285714285714,2.82142857142857,4.10714285714286,3.89285714285714,3.32142857142857
"1998-03-31",15.2258064516129,13.6129032258065,10.1935483870968,6,3.41935483870968,6.16129032258065,4.25806451612903,5.70967741935484,4.2258064516129,4.70967741935484,3.32258064516129,3.09677419354839,2.41935483870968,3.32258064516129,2.7741935483871,3.29032258064516,2.29032258064516,2.48387096774194,2,3.41935483870968
"1998-04-30",15.9,11.9666666666667,8.06666666666667,5.63333333333333,3.23333333333333,5.06666666666667,4.66666666666667,5.66666666666667,4.2,4.53333333333333,3.53333333333333,2.96666666666667,2.33333333333333,3.23333333333333,3.16666666666667,2.86666666666667,1.96666666666667,2.13333333333333,2.36666666666667,2.36666666666667
"1998-05-31",14.5483870967742,11,7.67741935483871,5.45161290322581,3.51612903225806,5.12903225806452,3.7741935483871,5.38709677419355,3.29032258064516,2.93548387096774,2.64516129032258,2.12903225806452,2.64516129032258,2.29032258064516,2.70967741935484,2.06451612903226,1.48387096774194,1.7741935483871,2.25806451612903,1.96774193548387
"1998-06-30",14.5666666666667,10.8,7.53333333333333,4.36666666666667,2.53333333333333,5.63333333333333,3.86666666666667,5.56666666666667,3.36666666666667,3.36666666666667,2.4,2.53333333333333,2.16666666666667,1.86666666666667,2.76666666666667,2.23333333333333,1.53333333333333,2.33333333333333,2.4,2.5
"1998-07-31",13.2258064516129,11.5483870967742,8.12903225806452,3.87096774193548,2.41935483870968,4.03225806451613,3.90322580645161,4.19354838709677,3.67741935483871,2.93548387096774,2.32258064516129,2.29032258064516,2.06451612903226,2.25806451612903,2.2258064516129,2.7741935483871,1.7741935483871,1.61290322580645,2.09677419354839,2
"1998-08-31",13.2903225806452,11.2258064516129,8.74193548387097,3.35483870967742,3.12903225806452,3.93548387096774,3.7741935483871,4.09677419354839,2.87096774193548,2.67741935483871,2.74193548387097,2.12903225806452,2.35483870967742,2.38709677419355,2.41935483870968,2.51612903225806,1.93548387096774,2.12903225806452,1.58064516129032,1.90322580645161
"1998-09-30",12.4,11.3,8.7,4.2,2.86666666666667,4.46666666666667,3.66666666666667,5.4,3.66666666666667,3.03333333333333,2.16666666666667,1.96666666666667,1.76666666666667,2.46666666666667,2.26666666666667,2.2,1,1.83333333333333,1.96666666666667,1.83333333333333
"1998-10-31",14.0967741935484,12.8387096774194,8.74193548387097,4.51612903225806,3.16129032258065,4.87096774193548,3.96774193548387,5.12903225806452,3.48387096774194,3.03225806451613,3,2.58064516129032,2.29032258064516,3.2258064516129,2.38709677419355,3,1.54838709677419,1.7741935483871,2.32258064516129,2.45161290322581
"1998-11-30",14.5,13.2333333333333,8.6,4.5,2.93333333333333,5.5,4.3,5.56666666666667,3.1,3.4,3.13333333333333,2.73333333333333,2.33333333333333,2.6,2.13333333333333,3.33333333333333,2.5,2.43333333333333,2.3,2.96666666666667
"1998-12-31",17.3225806451613,15.1290322580645,11.0967741935484,5.45161290322581,3.96774193548387,7.03225806451613,5.12903225806452,6,4.03225806451613,2.93548387096774,3.06451612903226,3.87096774193548,2.90322580645161,2.7741935483871,3.09677419354839,3.45161290322581,1.93548387096774,3.29032258064516,2.67741935483871,3
"1999-01-31",12.9354838709677,24.1935483870968,12.0645161290323,6.45161290322581,4.03225806451613,8.96774193548387,3.48387096774194,5.03225806451613,4.70967741935484,4.48387096774194,3.45161290322581,2.09677419354839,2.29032258064516,2.74193548387097,2.7741935483871,4.38709677419355,3.06451612903226,2.41935483870968,2.96774193548387,2.64516129032258
"1999-02-28",11.9642857142857,19.8928571428571,13.2857142857143,9.07142857142857,4,11.3214285714286,3.67857142857143,4.92857142857143,4.82142857142857,4.03571428571429,4.67857142857143,2.96428571428571,2.32142857142857,4.17857142857143,3.46428571428571,4.25,2.57142857142857,3.14285714285714,4.14285714285714,4.25
"1999-03-31",12.5161290322581,14.2258064516129,13.6129032258065,7.74193548387097,3.93548387096774,7.83870967741935,3.32258064516129,4.54838709677419,4.48387096774194,3.74193548387097,3.83870967741935,2.35483870967742,2,3.64516129032258,3.32258064516129,3.7741935483871,2.03225806451613,1.87096774193548,3.06451612903226,3.48387096774194
"1999-04-30",11.1,12.3,9.36666666666667,5.23333333333333,4.13333333333333,7,3.03333333333333,4.2,3.66666666666667,4.06666666666667,3.6,2.13333333333333,1.7,2.73333333333333,2.9,3.13333333333333,1.7,1.46666666666667,2.56666666666667,2.33333333333333
"1999-05-31",10.0967741935484,11.3548387096774,7.58064516129032,4.74193548387097,3.12903225806452,4.58064516129032,2.54838709677419,3.87096774193548,3.90322580645161,2.93548387096774,2.87096774193548,1.7741935483871,1.16129032258065,2.64516129032258,2.09677419354839,2.48387096774194,1.25806451612903,1.41935483870968,1.90322580645161,2
"1999-06-30",9.06666666666667,10.3,8.26666666666667,4.76666666666667,2.6,4.53333333333333,2.76666666666667,3.36666666666667,3.53333333333333,2.9,2.6,2.1,1.3,2.2,1.76666666666667,1.8,1.46666666666667,1.26666666666667,2.33333333333333,2.06666666666667
"1999-07-31",7.74193548387097,10.4516129032258,7.51612903225806,3.70967741935484,2.12903225806452,4.16129032258065,3.29032258064516,3.03225806451613,3.87096774193548,2.61290322580645,2.12903225806452,1.7741935483871,1.06451612903226,2.16129032258065,1.48387096774194,1.7741935483871,1.29032258064516,1.12903225806452,1.74193548387097,2.19354838709677
"1999-08-31",7.67741935483871,9.45161290322581,7.2258064516129,4.61290322580645,2.25806451612903,4.61290322580645,2.06451612903226,3.09677419354839,3.90322580645161,2.80645161290323,1.93548387096774,1.45161290322581,1.38709677419355,2,1.38709677419355,2.2258064516129,1.25806451612903,1.70967741935484,1.74193548387097,1.7741935483871
"1999-09-30",8.4,10.2666666666667,6.8,3.73333333333333,2.26666666666667,3.7,1.86666666666667,3.03333333333333,3.23333333333333,2.8,2.43333333333333,1.63333333333333,1.16666666666667,2.36666666666667,1.83333333333333,2.16666666666667,1.26666666666667,1.4,2,1.73333333333333
"1999-10-31",11.0322580645161,11.3225806451613,8.83870967741935,4.35483870967742,2.70967741935484,4.03225806451613,3.12903225806452,3.29032258064516,3.32258064516129,2.83870967741935,2.29032258064516,2.06451612903226,1.51612903225806,2.64516129032258,1.83870967741935,2.38709677419355,1.41935483870968,1.12903225806452,2.19354838709677,1.51612903225806
"1999-11-30",11.3,11.9666666666667,7.9,4.9,2.7,4.66666666666667,3.53333333333333,3.66666666666667,3.46666666666667,3.06666666666667,3.2,3.13333333333333,2.23333333333333,2.8,2.43333333333333,2.66666666666667,1.76666666666667,1.43333333333333,1.9,2.06666666666667
"1999-12-31",26.1935483870968,15.6451612903226,11.8064516129032,5.70967741935484,4.03225806451613,7.09677419354839,6.83870967741935,8.06451612903226,3.12903225806452,3.61290322580645,3.19354838709677,5,3.16129032258065,3.70967741935484,5.09677419354839,2.90322580645161,1.90322580645161,2.80645161290323,2.80645161290323,2.90322580645161
"2000-01-31",25.8709677419355,20.3870967741935,15,10.1290322580645,4.90322580645161,9.61290322580645,9.90322580645161,11.1612903225806,4.16129032258065,5.32258064516129,3.45161290322581,5.67741935483871,4.06451612903226,4.58064516129032,6,4.7741935483871,3.35483870967742,4.25806451612903,2.35483870967742,4.58064516129032
"2000-02-29",15.3103448275862,15.1379310344828,9.86206896551724,6.6551724137931,4.06896551724138,8.51724137931035,4.55172413793103,5.72413793103448,4.03448275862069,3.96551724137931,3.96551724137931,3.68965517241379,2.44827586206897,2.96551724137931,2.96551724137931,3.86206896551724,2,2.51724137931034,2.75862068965517,3.48275862068966
"2000-03-31",15.9354838709677,11.9354838709677,8.19354838709677,4.83870967741935,2.67741935483871,7.2258064516129,4.03225806451613,5.70967741935484,3.25806451612903,3.12903225806452,3,3.12903225806452,2.32258064516129,2.58064516129032,2.70967741935484,3.54838709677419,1.83870967741935,2.45161290322581,3.38709677419355,3.06451612903226
"2000-04-30",12.5,10.8,7.63333333333333,4.73333333333333,2.53333333333333,5.63333333333333,3.6,4.83333333333333,2.73333333333333,2.96666666666667,2.3,2.26666666666667,2.23333333333333,2.4,2.2,3.03333333333333,1.63333333333333,1.56666666666667,2.1,2.2
"2000-05-31",12,10.6774193548387,7.38709677419355,4.48387096774194,3.45161290322581,5.25806451612903,3.19354838709677,4.35483870967742,3,3.06451612903226,2.38709677419355,2.19354838709677,1.58064516129032,2.12903225806452,2.06451612903226,2.90322580645161,1.74193548387097,1.90322580645161,2.03225806451613,2.16129032258065
"2000-06-30",11.6666666666667,10.8,6.6,4.76666666666667,2.9,4.36666666666667,3.1,4.6,2.83333333333333,3.23333333333333,2.93333333333333,2.23333333333333,2.06666666666667,2.16666666666667,2.53333333333333,2.4,1.56666666666667,1.46666666666667,1.9,1.93333333333333
"2000-07-31",11.1935483870968,11,7.06451612903226,4.19354838709677,2.09677419354839,4.90322580645161,3.35483870967742,4.25806451612903,2.90322580645161,3.29032258064516,2.12903225806452,2.09677419354839,1.67741935483871,2.48387096774194,2.12903225806452,2.19354838709677,1.25806451612903,1.61290322580645,1.83870967741935,1.70967741935484
"2000-08-31",11.258064516129,10.6774193548387,6.74193548387097,4,2.51612903225806,5.12903225806452,2.80645161290323,4.09677419354839,2.45161290322581,1.80645161290323,2.51612903225806,2.2258064516129,1.7741935483871,2.12903225806452,2.35483870967742,2,1.41935483870968,1.58064516129032,1.70967741935484,1.87096774193548
"2000-09-30",11.2,10.3333333333333,6.96666666666667,4.13333333333333,2.76666666666667,5,3.1,4.03333333333333,3.5,2.4,2.23333333333333,2.36666666666667,1.83333333333333,2.1,2.3,2.73333333333333,1.2,1.53333333333333,1.36666666666667,1.53333333333333
"2000-10-31",12.5806451612903,12.1290322580645,8.06451612903226,4.64516129032258,2.83870967741935,4.87096774193548,3.2258064516129,4.16129032258065,2.83870967741935,2.41935483870968,2.2258064516129,2.29032258064516,1.70967741935484,2.35483870967742,2.16129032258065,2.74193548387097,1.32258064516129,1.90322580645161,2.25806451612903,2.29032258064516
"2000-11-30",13.1,13,8.53333333333333,3.76666666666667,3.03333333333333,6.23333333333333,4.1,4.76666666666667,3.36666666666667,2.86666666666667,2.9,2.93333333333333,1.83333333333333,1.96666666666667,3,2.2,1.26666666666667,1.86666666666667,2,2.96666666666667
"2000-12-31",15.3870967741935,13.3870967741935,9.61290322580645,6.35483870967742,3.41935483870968,6.41935483870968,4.09677419354839,5.03225806451613,3.61290322580645,3.35483870967742,2.35483870967742,2.83870967741935,2.48387096774194,2.41935483870968,3.38709677419355,2.96774193548387,1.83870967741935,2.03225806451613,2.58064516129032,2.93548387096774
